State,Date,Sales,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,week,year,is_holiday
Oklahoma,2021-10-01,82319645.60000001,Beverages,93647772.6,102015570.4,79645363.0,95945307.64285715,6817040.8083058335,4,10,39,2021,0
Oklahoma,2021-10-10,138432303.7,Beverages,82319645.60000001,104210130.1,139578544.8,100834189.5857143,17551645.931582693,6,10,40,2021,0
Oklahoma,2021-10-17,133311603.4,Beverages,138432303.7,98328221.1,95931309.8,105831815.62857142,21299570.875994653,6,10,41,2021,0
Oklahoma,2021-10-24,129819103.7,Beverages,133311603.4,99095058.9,94265847.7,110220964.88571429,22793215.35165133,6,10,42,2021,0
Oklahoma,2021-10-31,128210997.1,Beverages,129819103.7,96078346.0,86437960.1,114811343.61428571,22705764.864247408,6,10,43,2021,0
Oklahoma,2021-11-04,90326404.1,Beverages,128210997.1,97937979.2,90092014.4,113723975.74285713,23804186.61555565,3,11,44,2021,1
Oklahoma,2021-11-07,98249578.7,Beverages,90326404.1,93647772.6,101861975.8,114381376.61428572,23213550.64912025,6,11,44,2021,0
Oklahoma,2021-11-14,132050715.0,Beverages,98249578.7,82319645.60000001,87746181.5,121485815.10000001,18991898.283263702,6,11,45,2021,0
Oklahoma,2021-11-21,132271455.2,Beverages,132050715.0,138432303.7,89062162.5,120605693.88571428,18202002.93669608,6,11,46,2021,0
Oklahoma,2021-11-28,124661602.0,Beverages,132271455.2,133311603.4,102611165.5,119369979.39999999,17474737.897222947,6,11,47,2021,0
Oklahoma,2021-12-09,98084759.2,Beverages,124661602.0,129819103.7,128954974.9,114836501.61428571,18403841.27453886,3,12,49,2021,0
Oklahoma,2021-12-12,128121754.5,Beverages,98084759.2,128210997.1,91205564.5,114823752.67142858,18393059.918266732,6,12,49,2021,0
Oklahoma,2021-12-19,128793170.5,Beverages,128121754.5,90326404.1,93113160.2,120319005.01428571,15348549.758848557,6,12,50,2021,0
Oklahoma,2021-12-26,128582524.0,Beverages,128793170.5,98249578.7,91015535.2,124652282.9142857,11994811.134224372,6,12,51,2021,0
Oklahoma,2022-01-05,137163267.4,Beverages,128582524.0,132050715.0,98464486.4,125382647.54285714,12657717.493782582,2,1,1,2022,0
Oklahoma,2022-01-16,130810459.7,Beverages,137163267.4,132271455.2,102717507.3,125173933.9,12536662.348870827,6,1,2,2022,0
Oklahoma,2022-01-23,123087657.8,Beverages,130810459.7,124661602.0,102288532.8,124949084.72857143,12561472.717785396,6,1,3,2022,0
Oklahoma,2022-01-30,126661785.4,Beverages,123087657.8,98084759.2,96237763.0,129031517.04285714,4307380.5519865565,6,1,4,2022,0
Oklahoma,2022-02-01,122812645.5,Beverages,126661785.4,128121754.5,84110541.7,128273072.89999999,4918353.316492625,1,2,5,2022,0
Oklahoma,2022-02-10,144114760.0,Beverages,122812645.5,128793170.5,90099344.2,130461871.39999999,7770605.6458585225,3,2,6,2022,0
Oklahoma,2022-02-13,133213655.8,Beverages,144114760.0,128582524.0,133270329.7,131123461.65714286,7781070.317084303,6,2,6,2022,0
Oklahoma,2022-02-20,122053637.5,Beverages,133213655.8,137163267.4,100015738.7,128964943.10000001,7920841.411278986,6,2,7,2022,0
Oklahoma,2022-02-27,130023889.8,Beverages,122053637.5,130810459.7,97954900.7,128852575.97142856,7895836.708536911,6,2,8,2022,0
Oklahoma,2022-03-04,141210549.59999996,Beverages,130023889.8,123087657.8,102015570.4,131441560.51428571,8627772.674203565,4,3,9,2022,0
Oklahoma,2022-03-07,153118813.0,Beverages,141210549.59999996,126661785.4,104210130.1,135221135.8857143,11501387.330625964,0,3,10,2022,0
Oklahoma,2022-03-13,136461942.20000002,Beverages,153118813.0,122812645.5,98328221.1,137171035.41428572,10121311.44854796,6,3,10,2022,0
Oklahoma,2022-03-20,134978035.4,Beverages,136461942.20000002,144114760.0,99095058.9,135865789.04285714,9654998.13516777,6,3,11,2022,0
Oklahoma,2022-03-27,132847810.0,Beverages,134978035.4,133213655.8,96078346.0,135813525.35714287,9672721.094706707,6,3,12,2022,0
Oklahoma,2022-04-09,156360684.99999997,Beverages,132847810.0,122053637.5,97937979.2,140714532.14285713,10215032.902610535,5,4,14,2022,0
Oklahoma,2022-04-12,133222494.2,Beverages,156360684.99999997,130023889.8,93647772.6,141171475.62857142,9716485.995451745,1,4,15,2022,0
Oklahoma,2022-04-17,140765828.4,Beverages,133222494.2,141210549.59999996,82319645.60000001,141107944.02857143,9717641.771955047,6,4,15,2022,0
Oklahoma,2022-04-24,133940730.8,Beverages,140765828.4,153118813.0,138432303.7,138368218.0,8378152.647231099,6,4,16,2022,0
Oklahoma,2022-05-06,142131462.00000003,Beverages,133940730.8,136461942.20000002,133311603.4,139178149.4,8436990.444374131,4,5,18,2022,0
Oklahoma,2022-05-15,143855272.20000002,Beverages,142131462.00000003,134978035.4,129819103.7,140446326.08571428,8367331.931194498,6,5,19,2022,0
Oklahoma,2022-05-22,139771358.7,Beverages,143855272.20000002,132847810.0,128210997.1,141435404.47142857,7702203.838037006,6,5,20,2022,0
Oklahoma,2022-05-29,135755043.59999996,Beverages,139771358.7,156360684.99999997,90326404.1,138491741.41428572,4179116.7167082247,6,5,21,2022,0
Oklahoma,2022-06-02,127526645.3,Beverages,135755043.59999996,133222494.2,98249578.7,137678048.7142857,5666036.167540369,3,6,22,2022,0
Oklahoma,2022-06-03,137714108.69999996,Beverages,127526645.3,140765828.4,132050715.0,137242088.75714284,5503942.291011187,4,6,22,2022,0
Oklahoma,2022-06-11,138164353.70000002,Beverages,137714108.69999996,133940730.8,132271455.2,137845463.45714286,5309793.86794066,5,6,23,2022,0
Oklahoma,2022-06-19,152890845.2,Beverages,138164353.70000002,142131462.00000003,124661602.0,139382518.2,7752627.864378952,6,6,24,2022,0
Oklahoma,2022-06-26,147588859.7,Beverages,152890845.2,143855272.20000002,98084759.2,139915887.84285712,8225636.3792305365,6,6,25,2022,0
Oklahoma,2022-07-08,157651928.4,Beverages,147588859.7,139771358.7,128121754.5,142470254.94285712,10605338.828945791,4,7,27,2022,0
Oklahoma,2022-07-17,152584163.00000003,Beverages,157651928.4,135755043.59999996,128793170.5,144874414.85714287,10736048.688222988,6,7,28,2022,0
Oklahoma,2022-07-24,148155010.59999996,Beverages,152584163.00000003,127526645.3,128582524.0,147821324.18571427,7534406.925343007,6,7,29,2022,0
Oklahoma,2022-07-31,152306096.7,Beverages,148155010.59999996,137714108.69999996,137163267.4,149905893.9,6166348.050428635,6,7,30,2022,0
Oklahoma,2022-08-05,141285993.20000002,Beverages,152306096.7,138164353.70000002,130810459.7,150351842.4,5215200.87550533,4,8,31,2022,0
Oklahoma,2022-08-14,159549606.89999998,Beverages,141285993.20000002,152890845.2,123087657.8,151303094.07142857,6258435.63272155,6,8,32,2022,0
Oklahoma,2022-08-21,150724443.0,Beverages,159549606.89999998,147588859.7,126661785.4,151751034.54285714,6057266.226724059,6,8,33,2022,0
Oklahoma,2022-08-28,149157621.50000003,Beverages,150724443.0,157651928.4,122812645.5,150537562.12857142,5503642.440003389,6,8,34,2022,0
Oklahoma,2022-09-01,125894613.5,Beverages,149157621.50000003,152584163.00000003,144114760.0,146724769.34285715,10669778.979594262,3,9,35,2022,0
Oklahoma,2022-09-10,147640274.59999996,Beverages,125894613.5,148155010.59999996,133213655.8,146651235.62857142,10660048.54751778,5,9,36,2022,0
Oklahoma,2022-09-18,151038592.09999996,Beverages,147640274.59999996,152306096.7,122053637.5,146470163.54285714,10558264.879398733,6,9,37,2022,0
Oklahoma,2022-09-25,145687931.6,Beverages,151038592.09999996,141285993.20000002,130023889.8,147099011.88571426,10326582.659829408,6,9,38,2022,0
Oklahoma,2022-10-04,141755939.29999998,Beverages,145687931.6,159549606.89999998,141210549.59999996,144557059.37142858,8832990.310327211,1,10,40,2022,0
Oklahoma,2022-10-07,151769463.5,Beverages,141755939.29999998,150724443.0,153118813.0,144706348.0142857,8962481.51772773,4,10,40,2022,0
Oklahoma,2022-10-16,141443211.20000002,Beverages,151769463.5,149157621.50000003,136461942.20000002,143604289.4,8796674.974410692,6,10,41,2022,0
Oklahoma,2022-10-23,134986428.20000002,Beverages,141443211.20000002,125894613.5,134978035.4,144903120.07142857,5959797.633877909,6,10,42,2022,0
Oklahoma,2022-10-30,132940052.7,Beverages,134986428.20000002,147640274.59999996,132847810.0,142803088.37142858,7278589.161067839,6,10,43,2022,0
Oklahoma,2022-11-09,153309864.4,Beverages,132940052.7,151038592.09999996,156360684.99999997,143127555.84285715,7742728.071388757,2,11,45,2022,0
Oklahoma,2022-11-12,136075676.6,Beverages,153309864.4,145687931.6,133222494.2,141754376.55714285,8058878.698966125,5,11,45,2022,0
Oklahoma,2022-11-13,137896120.8,Beverages,136075676.6,141755939.29999998,140765828.4,141202973.91428572,8189739.273743818,6,11,45,2022,0
Oklahoma,2022-11-20,135567426.7,Beverages,137896120.8,151769463.5,133940730.8,138888397.22857144,6892493.620266442,6,11,46,2022,0
Oklahoma,2022-11-27,132993117.1,Beverages,135567426.7,141443211.20000002,142131462.00000003,137681240.92857143,7107103.0064975135,6,11,47,2022,0
Oklahoma,2022-12-06,147942448.99999997,Beverages,132993117.1,134986428.20000002,143855272.20000002,139532101.04285714,7927968.131603251,1,12,49,2022,0
Oklahoma,2022-12-18,137614795.70000002,Beverages,147942448.99999997,132940052.7,139771358.7,140199921.47142857,7463412.330872995,6,12,50,2022,0
Oklahoma,2022-12-25,139698732.7,Beverages,137614795.70000002,153309864.4,135755043.59999996,138255474.08571428,4763220.179446002,6,12,51,2022,1
Oklahoma,2023-01-01,128027304.7,Beverages,139698732.7,136075676.6,127526645.3,137105706.67142856,6147354.105937946,6,1,52,2023,0
Oklahoma,2023-01-15,135596806.5,Beverages,128027304.7,137896120.8,137714108.69999996,136777233.2,6159498.579503286,6,1,2,2023,0
Oklahoma,2023-01-22,130499779.3,Beverages,135596806.5,135567426.7,138164353.70000002,136053283.57142857,6606948.498255954,6,1,3,2023,0
Oklahoma,2023-01-29,131289925.0,Beverages,130499779.3,132993117.1,152890845.2,135809970.4142857,6767830.373067799,6,1,4,2023,0
Oklahoma,2023-02-04,141704836.1,Beverages,131289925.0,147942448.99999997,147588859.7,134918882.85714287,5112326.823962627,5,2,5,2023,0
Oklahoma,2023-02-19,135360155.3,Beverages,141704836.1,137614795.70000002,157651928.4,134596791.37142855,4983571.145380293,6,2,7,2023,0
Oklahoma,2023-02-26,135256254.8,Beverages,135360155.3,139698732.7,152584163.00000003,133962151.67142856,4483332.131687464,6,2,8,2023,0
Oklahoma,2023-03-19,145942880.7,Beverages,135256254.8,128027304.7,148155010.59999996,136521519.6714286,5523653.826709561,6,3,11,2023,0
Oklahoma,2023-03-26,137653756.8,Beverages,145942880.7,135596806.5,152306096.7,136815369.7142857,5520974.266619243,6,3,12,2023,0
Oklahoma,2023-04-16,147173330.9,Beverages,137653756.8,130499779.3,141285993.20000002,139197305.65714285,5924135.477134403,6,4,15,2023,0
Oklahoma,2023-04-23,144161747.1,Beverages,147173330.9,131289925.0,159549606.89999998,141036137.3857143,4983676.387454819,6,4,16,2023,0
Oklahoma,2023-04-30,146135675.29999998,Beverages,144161747.1,141704836.1,150724443.0,141669114.41428572,5350633.787180486,6,4,17,2023,0
Oklahoma,2023-05-02,135216389.00000003,Beverages,146135675.29999998,135360155.3,149157621.50000003,141648576.37142855,5379086.648541635,1,5,18,2023,0
Oklahoma,2023-05-03,149196560.6,Beverages,135216389.00000003,135256254.8,125894613.5,143640048.62857142,5195446.686290751,2,5,18,2023,0
Oklahoma,2023-07-05,154636605.6,Beverages,149196560.6,145942880.7,147640274.59999996,144882009.32857144,6668082.7158786785,2,7,27,2023,0
Oklahoma,2023-08-01,135062546.7,Beverages,154636605.6,137653756.8,151038592.09999996,144511836.45714286,7187894.669149424,1,8,31,2023,0
Oklahoma,2023-09-04,150712861.99999997,Beverages,135062546.7,147173330.9,145687931.6,145017483.75714284,7523013.463350818,0,9,36,2023,0
Oklahoma,2023-12-02,139263300.6,Beverages,150712861.99999997,144161747.1,141755939.29999998,144317705.68571427,7837143.426799383,5,12,48,2023,0
Oklahoma,2023-12-03,151437048.5,Beverages,139263300.6,146135675.29999998,151769463.5,145075044.7142857,8285428.919824866,6,12,48,2023,0
Oregon,2020-05-07,79284076.9,Beverages,65216666.0,70139254.89999999,58257574.4,67699508.72857143,6292338.534762076,3,5,19,2020,1
Oregon,2020-05-17,69490828.5,Beverages,79284076.9,62638431.3,60796877.4,68678422.61428572,5894171.703645281,6,5,20,2020,0
Oregon,2020-05-24,71299206.3,Beverages,69490828.5,70735757.6,63944984.5,68758915.28571428,5930684.14863331,6,5,21,2020,0
Oregon,2020-05-31,73202192.69999999,Beverages,71299206.3,68700500.5,59857037.9,69402014.17142858,6162823.426003225,6,5,22,2020,0
Oregon,2020-06-09,77441416.3,Beverages,73202192.69999999,67450879.60000001,61552924.6,70829233.7,6763242.896600092,1,6,24,2020,0
Oregon,2020-06-12,64691824.1,Beverages,77441416.3,59870249.2,62778734.8,71518030.11428571,5607971.9848187445,4,6,24,2020,0
Oregon,2020-06-14,76096146.89999999,Beverages,64691824.1,65216666.0,61126836.7,73072241.67142856,5050396.805324748,6,6,24,2020,0
Oregon,2020-06-21,73685177.5,Beverages,76096146.89999999,79284076.9,59546507.4,72272398.89999999,4288542.906345282,6,6,25,2020,0
Oregon,2020-06-28,75752558.0,Beverages,73685177.5,69490828.5,61015742.0,73166931.68571427,4264634.659919465,6,6,26,2020,0
Oregon,2020-07-06,75237395.6,Beverages,75752558.0,71299206.3,60959598.8,73729530.15714285,4236851.348959105,0,7,28,2020,0
Oregon,2020-07-19,77462421.39999999,Beverages,75237395.6,73202192.69999999,59979190.9,74338134.25714286,4449139.536708101,6,7,29,2020,0
Oregon,2020-07-26,77350341.3,Beverages,77462421.39999999,77441416.3,65582615.4,74325123.54285714,4438672.898200356,6,7,30,2020,0
Oregon,2020-08-03,65194564.1,Beverages,77350341.3,64691824.1,58675368.8,74396943.54285714,4257179.2965982,0,8,32,2020,0
Oregon,2020-08-11,67079891.8,Beverages,65194564.1,76096146.89999999,64230389.7,73108907.1,4962864.468431738,1,8,33,2020,0
Oregon,2020-08-16,77714158.0,Beverages,67079891.8,73685177.5,65902982.5,73684475.74285713,5265254.597068169,6,8,33,2020,0
Oregon,2020-08-23,75260646.30000001,Beverages,77714158.0,75752558.0,56795066.3,73614202.64285715,5236255.294809047,6,8,34,2020,0
Oregon,2020-08-30,76088845.6,Beverages,75260646.30000001,75237395.6,58377816.9,73735838.35714285,5289860.627256395,6,8,35,2020,1
Oregon,2020-09-02,59559349.400000006,Beverages,76088845.6,77462421.39999999,60557263.2,71178256.64285715,7178586.224955536,2,9,36,2020,0
Oregon,2020-09-08,77553113.5,Beverages,59559349.400000006,77350341.3,80871404.4,71207224.10000001,7207992.072158954,1,9,37,2020,0
Oregon,2020-09-13,71781835.89999999,Beverages,77553113.5,65194564.1,56802263.9,72148262.92857143,6704601.879564801,6,9,37,2020,0
Oregon,2020-09-20,66947711.7,Beverages,71781835.89999999,67079891.8,59501128.3,72129380.05714287,6721420.601641303,6,9,38,2020,0
Oregon,2020-09-27,66149796.4,Beverages,66947711.7,77714158.0,73277376.0,70477328.39999999,6538676.25137378,6,9,39,2020,0
Oregon,2020-10-05,77387146.0,Beverages,66149796.4,75260646.30000001,72106967.8,70781114.07142857,6840384.6348399725,0,10,41,2020,0
Oregon,2020-10-18,65409368.8,Beverages,77387146.0,76088845.6,70139254.89999999,69255474.52857143,6647502.950907559,6,10,42,2020,0
Oregon,2020-10-25,64629346.7,Beverages,65409368.8,59559349.400000006,62638431.3,69979759.85714285,5610256.447065348,6,10,43,2020,1
Oregon,2020-11-10,68755330.7,Beverages,64629346.7,77553113.5,70735757.6,68722933.74285714,4508069.109963836,1,11,46,2020,0
Oregon,2020-11-15,64517127.8,Beverages,68755330.7,71781835.89999999,68700500.5,67685118.3,4522694.948244013,6,11,46,2020,0
Oregon,2020-11-22,66592956.7,Beverages,64517127.8,66947711.7,67450879.60000001,67634439.01428571,4534307.872689778,6,11,47,2020,0
Oregon,2020-11-29,62889297.900000006,Beverages,66592956.7,66149796.4,59870249.2,67168653.51428571,4867463.317517641,6,11,48,2020,0
Oregon,2020-12-01,58578362.0,Beverages,62889297.900000006,77387146.0,65216666.0,64481684.37142857,3188262.125396478,1,12,49,2020,0
Oregon,2020-12-04,67070539.0,Beverages,58578362.0,65409368.8,79284076.9,64718994.4,3327597.978088289,4,12,49,2020,0
Oregon,2020-12-07,75629013.6,Beverages,67070539.0,64629346.7,69490828.5,66290375.38571429,5294230.5805638535,0,12,50,2020,0
Oregon,2020-12-13,64893024.1,Beverages,75629013.6,68755330.7,71299206.3,65738617.3,5194849.8800778575,6,12,50,2020,0
Oregon,2020-12-20,68988949.5,Beverages,64893024.1,64517127.8,73202192.69999999,66377448.971428566,5293623.0998575725,6,12,51,2020,0
Oregon,2020-12-27,64198266.9,Beverages,68988949.5,66592956.7,77441416.3,66035350.428571425,5354403.859881154,6,12,52,2020,0
Oregon,2021-01-08,87403941.3,Beverages,64198266.9,62889297.900000006,64691824.1,69537442.34285714,9424120.993966235,4,1,1,2021,0
Oregon,2021-01-17,63206424.7,Beverages,87403941.3,58578362.0,76096146.89999999,70198594.15714286,8658375.804538706,6,1,2,2021,0
Oregon,2021-01-24,62798389.7,Beverages,63206424.7,67070539.0,73685177.5,69588287.11428572,9057002.848359844,6,1,3,2021,0
Oregon,2021-01-31,63397751.7,Beverages,62798389.7,75629013.6,75752558.0,67840963.98571429,8875398.479336223,6,1,4,2021,0
Oregon,2021-02-05,77119513.60000001,Beverages,63397751.7,64893024.1,75237395.6,69587605.34285715,9386888.286004975,4,2,5,2021,0
Oregon,2021-02-14,63689992.7,Beverages,77119513.60000001,68988949.5,77462421.39999999,68830611.51428571,9653101.389667124,6,2,6,2021,0
Oregon,2021-02-21,63403369.5,Beverages,63689992.7,64198266.9,77350341.3,68717054.74285714,9721113.37852585,6,2,7,2021,0
Oregon,2021-02-28,66943352.2,Beverages,63403369.5,87403941.3,65194564.1,65794113.442857146,5182365.330574131,6,2,8,2021,0
Oregon,2021-03-01,65702534.6,Beverages,66943352.2,63206424.7,67079891.8,66150700.571428575,5059045.2905320935,0,3,9,2021,0
Oregon,2021-03-10,109358124.2,Beverages,65702534.6,62798389.7,77714158.0,72802091.21428572,16830132.310644723,2,3,10,2021,0
Oregon,2021-03-14,76233386.5,Beverages,109358124.2,63397751.7,75260646.30000001,74635753.32857144,16326441.18168993,6,3,10,2021,0
Oregon,2021-03-21,74480606.69999999,Beverages,76233386.5,77119513.60000001,76088845.6,74258766.62857142,16289957.348735228,6,3,11,2021,0
Oregon,2021-03-28,66604606.900000006,Beverages,74480606.69999999,63689992.7,59559349.400000006,74675140.0857143,16009631.85787553,6,3,12,2021,0
Oregon,2021-04-04,72067411.8,Beverages,66604606.900000006,63403369.5,77553113.5,75912860.41428572,15312705.21898425,6,4,13,2021,0
Oregon,2021-04-07,88375865.2,Beverages,72067411.8,66943352.2,71781835.89999999,78974647.9857143,15362976.358200468,2,4,14,2021,0
Oregon,2021-04-18,75450877.9,Beverages,88375865.2,65702534.6,66947711.7,80367268.45714286,14369055.147244856,6,4,15,2021,0
Oregon,2021-04-25,73646636.1,Beverages,75450877.9,109358124.2,66149796.4,75265627.3,6599601.756297282,6,4,16,2021,1
Oregon,2021-05-09,85701988.2,Beverages,73646636.1,76233386.5,77387146.0,76618284.68571429,7708239.714685231,6,5,18,2021,0
Oregon,2021-05-12,99250312.9,Beverages,85701988.2,74480606.69999999,65409368.8,80156814.14285715,11376089.368220545,2,5,19,2021,0
Oregon,2021-05-16,78986877.6,Beverages,99250312.9,66604606.900000006,64629346.7,81925709.95714286,9766404.485367356,6,5,19,2021,0
Oregon,2021-05-23,75666448.2,Beverages,78986877.6,72067411.8,68755330.7,82439858.01428571,9241553.053531999,6,5,20,2021,0
Oregon,2021-05-30,79225585.1,Beverages,75666448.2,88375865.2,64517127.8,81132675.14285715,8902921.774064275,6,5,21,2021,0
Oregon,2021-06-06,81955738.39999999,Beverages,79225585.1,75450877.9,66592956.7,82061940.92857143,8543242.60847397,6,6,22,2021,0
Oregon,2021-06-13,76750662.2,Beverages,81955738.39999999,73646636.1,62889297.900000006,82505373.22857143,8102858.205035685,6,6,23,2021,0
Oregon,2021-06-20,82203801.4,Beverages,76750662.2,85701988.2,58578362.0,82005632.25714286,7979789.863232003,6,6,24,2021,0
Oregon,2021-06-27,87618933.39999999,Beverages,82203801.4,99250312.9,67070539.0,80344006.61428571,4017989.0985273877,6,6,25,2021,0
Oregon,2021-07-02,66162742.2,Beverages,87618933.39999999,78986877.6,75629013.6,78511987.27142857,6740892.812943537,4,7,26,2021,0
Oregon,2021-07-03,70618337.4,Beverages,66162742.2,75666448.2,64893024.1,77790828.58571427,7339504.322833768,5,7,26,2021,0
